/problem,/plan_properties/number_of_steps,/plan_properties/number_of_actions,/plan_properties/number_of_agents,/simulation/failed_actions,/simulation/failed_actions_cardinality,/cnf_model_details/failure_model,/cnf_model_details/conflict_model,/cnf_model_details/conflict_retries_model,/cnf_model_details/max_failures_restriction,/cnf/clauses_num,/cnf/variables_num,/execution_time/cnf_compilation_mils,/execution_time/final_var_state_calc_mils,/execution_time/sat_solving_mils/0,/execution_time/sat_solving_mils/1,/solution/number_of_solutions,/solution/solution_index,/solution/solution_cardinality,/execution_time/sat_solving_mils/2,/execution_time/sat_solving_mils/3,/execution_time/sat_solving_mils/4,/execution_time/out_of_memory,/execution_time/sat_solving_mils/5,/execution_time/sat_solving_mils/6,/execution_time/sat_solving_mils/7,/execution_time/sat_solving_mils/8,/execution_time/sat_solving_mils/9,/execution_time/sat_solving_mils/10,/execution_time/sat_solving_mils/11
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:04, Agent:planer0,Action:do-plane~planer0~p13~smooth~blue~varnished=FAILED, Index:05, Agent:highspeed-saw0,Action:cut-board-large~highspeed-saw0~b1~p17~beech~smooth~s8~s6~s7~s5=FAILED]",2.0,"delay one step","no effects model","no retries",2.0,34160.0,18608.0,496.0,2853.0,46.0,58.0,2.0,0.0,1.0,30.0,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:13, Agent:saw0,Action:do-saw-medium~saw0~b4~p5~teak~smooth~s5~s4~s3=FAILED, Index:10, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p7~mauve~smooth=FAILED]",2.0,"delay one step","no effects model","no retries",2.0,34160.0,18608.0,496.0,2776.0,26.0,78.0,1.0,0.0,2.0,57.0,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:11, Agent:saw0,Action:do-saw-large~saw0~b4~p1~teak~smooth~s5~s3~s4~s2=FAILED, Index:10, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p7~mauve~smooth=FAILED]",2.0,"delay one step","no effects model","no retries",2.0,34160.0,18608.0,496.0,2788.0,27.0,73.0,1.0,0.0,2.0,59.0,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:04, Agent:planer0,Action:do-plane~planer0~p13~smooth~blue~varnished=FAILED, Index:10, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p7~mauve~smooth=FAILED]",2.0,"delay one step","no effects model","no retries",2.0,34160.0,18608.0,496.0,2780.0,25.0,61.0,2.0,0.0,2.0,82.0,61.0,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:07, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p9~white~verysmooth=FAILED, Index:10, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p7~mauve~smooth=FAILED]",2.0,"delay one step","no effects model","no retries",2.0,34160.0,18608.0,496.0,2931.0,48.0,34.0,1.0,0.0,1.0,,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:05, Agent:highspeed-saw0,Action:cut-board-large~highspeed-saw0~b1~p17~beech~smooth~s8~s6~s7~s5=FAILED, Index:10, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p7~mauve~smooth=FAILED]",2.0,"delay one step","no effects model","no retries",2.0,34160.0,18608.0,496.0,2961.0,46.0,32.0,1.0,0.0,1.0,,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:14, Agent:saw0,Action:do-saw-small~saw0~b7~p3~oak~rough~s5~s4=FAILED, Index:13, Agent:saw0,Action:do-saw-medium~saw0~b4~p5~teak~smooth~s5~s4~s3=FAILED]",2.0,"delay one step","no effects model","no retries",2.0,34160.0,18608.0,496.0,2820.0,50.0,33.0,1.0,0.0,1.0,,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:14, Agent:saw0,Action:do-saw-small~saw0~b7~p3~oak~rough~s5~s4=FAILED, Index:11, Agent:saw0,Action:do-saw-large~saw0~b4~p1~teak~smooth~s5~s3~s4~s2=FAILED]",2.0,"delay one step","no effects model","no retries",2.0,34160.0,18608.0,496.0,2721.0,26.0,75.0,1.0,0.0,2.0,58.0,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:14, Agent:saw0,Action:do-saw-small~saw0~b7~p3~oak~rough~s5~s4=FAILED, Index:04, Agent:planer0,Action:do-plane~planer0~p13~smooth~blue~varnished=FAILED]",2.0,"delay one step","no effects model","no retries",2.0,34160.0,18608.0,496.0,2736.0,27.0,73.0,2.0,0.0,2.0,90.0,63.0,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:07, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p9~white~verysmooth=FAILED, Index:14, Agent:saw0,Action:do-saw-small~saw0~b7~p3~oak~rough~s5~s4=FAILED]",2.0,"delay one step","no effects model","no retries",2.0,34160.0,18608.0,496.0,2849.0,47.0,32.0,1.0,0.0,1.0,,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:14, Agent:saw0,Action:do-saw-small~saw0~b7~p3~oak~rough~s5~s4=FAILED, Index:05, Agent:highspeed-saw0,Action:cut-board-large~highspeed-saw0~b1~p17~beech~smooth~s8~s6~s7~s5=FAILED]",2.0,"delay one step","no effects model","no retries",2.0,34160.0,18608.0,496.0,2811.0,46.0,35.0,1.0,0.0,1.0,,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:14, Agent:saw0,Action:do-saw-small~saw0~b7~p3~oak~rough~s5~s4=FAILED, Index:10, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p7~mauve~smooth=FAILED]",2.0,"delay one step","no effects model","no retries",2.0,34160.0,18608.0,496.0,2841.0,28.0,71.0,1.0,0.0,2.0,66.0,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:06, Agent:planer0,Action:do-plane~planer0~p8~rough~blue~glazed=FAILED, Index:13, Agent:saw0,Action:do-saw-medium~saw0~b4~p5~teak~smooth~s5~s4~s3=FAILED]",2.0,"delay one step","no effects model","no retries",2.0,34160.0,18608.0,496.0,2823.0,47.0,32.0,1.0,0.0,1.0,,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:06, Agent:planer0,Action:do-plane~planer0~p8~rough~blue~glazed=FAILED, Index:11, Agent:saw0,Action:do-saw-large~saw0~b4~p1~teak~smooth~s5~s3~s4~s2=FAILED]",2.0,"delay one step","no effects model","no retries",2.0,34160.0,18608.0,496.0,2798.0,48.0,32.0,1.0,0.0,1.0,,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:06, Agent:planer0,Action:do-plane~planer0~p8~rough~blue~glazed=FAILED, Index:04, Agent:planer0,Action:do-plane~planer0~p13~smooth~blue~varnished=FAILED]",2.0,"delay one step","no effects model","no retries",2.0,34160.0,18608.0,496.0,2870.0,46.0,57.0,2.0,0.0,1.0,33.0,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:06, Agent:planer0,Action:do-plane~planer0~p8~rough~blue~glazed=FAILED, Index:10, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p7~mauve~smooth=FAILED]",2.0,"delay one step","no effects model","no retries",2.0,34160.0,18608.0,496.0,2876.0,47.0,33.0,1.0,0.0,1.0,,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:06, Agent:planer0,Action:do-plane~planer0~p8~rough~blue~glazed=FAILED, Index:14, Agent:saw0,Action:do-saw-small~saw0~b7~p3~oak~rough~s5~s4=FAILED]",2.0,"delay one step","no effects model","no retries",2.0,34160.0,18608.0,496.0,2854.0,48.0,32.0,1.0,0.0,1.0,,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:09, Agent:saw0,Action:do-saw-medium~saw0~b2~p2~beech~rough~s2~s1~s0=FAILED, Index:13, Agent:saw0,Action:do-saw-medium~saw0~b4~p5~teak~smooth~s5~s4~s3=FAILED]",2.0,"delay one step","no effects model","no retries",2.0,34160.0,18608.0,496.0,2699.0,24.0,72.0,1.0,0.0,2.0,62.0,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:09, Agent:saw0,Action:do-saw-medium~saw0~b2~p2~beech~rough~s2~s1~s0=FAILED, Index:11, Agent:saw0,Action:do-saw-large~saw0~b4~p1~teak~smooth~s5~s3~s4~s2=FAILED]",2.0,"delay one step","no effects model","no retries",2.0,34160.0,18608.0,496.0,2730.0,25.0,75.0,1.0,0.0,2.0,69.0,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:09, Agent:saw0,Action:do-saw-medium~saw0~b2~p2~beech~rough~s2~s1~s0=FAILED, Index:04, Agent:planer0,Action:do-plane~planer0~p13~smooth~blue~varnished=FAILED]",2.0,"delay one step","no effects model","no retries",2.0,34160.0,18608.0,496.0,2701.0,24.0,74.0,2.0,0.0,2.0,84.0,57.0,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:07, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p9~white~verysmooth=FAILED, Index:09, Agent:saw0,Action:do-saw-medium~saw0~b2~p2~beech~rough~s2~s1~s0=FAILED]",2.0,"delay one step","no effects model","no retries",2.0,34160.0,18608.0,496.0,2831.0,46.0,32.0,1.0,0.0,1.0,,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:09, Agent:saw0,Action:do-saw-medium~saw0~b2~p2~beech~rough~s2~s1~s0=FAILED, Index:05, Agent:highspeed-saw0,Action:cut-board-large~highspeed-saw0~b1~p17~beech~smooth~s8~s6~s7~s5=FAILED]",2.0,"delay one step","no effects model","no retries",2.0,34160.0,18608.0,496.0,2819.0,50.0,33.0,1.0,0.0,1.0,,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:09, Agent:saw0,Action:do-saw-medium~saw0~b2~p2~beech~rough~s2~s1~s0=FAILED, Index:10, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p7~mauve~smooth=FAILED]",2.0,"delay one step","no effects model","no retries",2.0,34160.0,18608.0,496.0,2788.0,24.0,74.0,1.0,0.0,2.0,61.0,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:07, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p9~white~verysmooth=FAILED, Index:13, Agent:saw0,Action:do-saw-medium~saw0~b4~p5~teak~smooth~s5~s4~s3=FAILED, Index:04, Agent:planer0,Action:do-plane~planer0~p13~smooth~blue~varnished=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2729.0,28.0,74.0,2.0,1.0,2.0,86.0,58.0,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:07, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p9~white~verysmooth=FAILED, Index:11, Agent:saw0,Action:do-saw-large~saw0~b4~p1~teak~smooth~s5~s3~s4~s2=FAILED, Index:04, Agent:planer0,Action:do-plane~planer0~p13~smooth~blue~varnished=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2726.0,25.0,74.0,2.0,0.0,2.0,90.0,58.0,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:13, Agent:saw0,Action:do-saw-medium~saw0~b4~p5~teak~smooth~s5~s4~s3=FAILED, Index:04, Agent:planer0,Action:do-plane~planer0~p13~smooth~blue~varnished=FAILED, Index:05, Agent:highspeed-saw0,Action:cut-board-large~highspeed-saw0~b1~p17~beech~smooth~s8~s6~s7~s5=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2696.0,26.0,77.0,2.0,1.0,2.0,88.0,57.0,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:11, Agent:saw0,Action:do-saw-large~saw0~b4~p1~teak~smooth~s5~s3~s4~s2=FAILED, Index:04, Agent:planer0,Action:do-plane~planer0~p13~smooth~blue~varnished=FAILED, Index:05, Agent:highspeed-saw0,Action:cut-board-large~highspeed-saw0~b1~p17~beech~smooth~s8~s6~s7~s5=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2728.0,27.0,78.0,2.0,0.0,2.0,79.0,58.0,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:07, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p9~white~verysmooth=FAILED, Index:13, Agent:saw0,Action:do-saw-medium~saw0~b4~p5~teak~smooth~s5~s4~s3=FAILED, Index:05, Agent:highspeed-saw0,Action:cut-board-large~highspeed-saw0~b1~p17~beech~smooth~s8~s6~s7~s5=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2829.0,50.0,32.0,1.0,0.0,1.0,,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:07, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p9~white~verysmooth=FAILED, Index:11, Agent:saw0,Action:do-saw-large~saw0~b4~p1~teak~smooth~s5~s3~s4~s2=FAILED, Index:05, Agent:highspeed-saw0,Action:cut-board-large~highspeed-saw0~b1~p17~beech~smooth~s8~s6~s7~s5=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2855.0,48.0,30.0,1.0,0.0,1.0,,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:07, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p9~white~verysmooth=FAILED, Index:04, Agent:planer0,Action:do-plane~planer0~p13~smooth~blue~varnished=FAILED, Index:05, Agent:highspeed-saw0,Action:cut-board-large~highspeed-saw0~b1~p17~beech~smooth~s8~s6~s7~s5=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2820.0,47.0,61.0,2.0,0.0,1.0,28.0,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:13, Agent:saw0,Action:do-saw-medium~saw0~b4~p5~teak~smooth~s5~s4~s3=FAILED, Index:04, Agent:planer0,Action:do-plane~planer0~p13~smooth~blue~varnished=FAILED, Index:10, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p7~mauve~smooth=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2704.0,26.0,53.0,2.0,0.0,3.0,354.0,2788.0,3158.0,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:11, Agent:saw0,Action:do-saw-large~saw0~b4~p1~teak~smooth~s5~s3~s4~s2=FAILED, Index:04, Agent:planer0,Action:do-plane~planer0~p13~smooth~blue~varnished=FAILED, Index:10, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p7~mauve~smooth=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2702.0,25.0,55.0,2.0,0.0,3.0,355.0,2661.0,3448.0,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:07, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p9~white~verysmooth=FAILED, Index:13, Agent:saw0,Action:do-saw-medium~saw0~b4~p5~teak~smooth~s5~s4~s3=FAILED, Index:10, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p7~mauve~smooth=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2789.0,26.0,70.0,1.0,0.0,2.0,70.0,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:07, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p9~white~verysmooth=FAILED, Index:11, Agent:saw0,Action:do-saw-large~saw0~b4~p1~teak~smooth~s5~s3~s4~s2=FAILED, Index:10, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p7~mauve~smooth=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2812.0,25.0,73.0,1.0,0.0,2.0,57.0,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:07, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p9~white~verysmooth=FAILED, Index:04, Agent:planer0,Action:do-plane~planer0~p13~smooth~blue~varnished=FAILED, Index:10, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p7~mauve~smooth=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2808.0,30.0,69.0,2.0,0.0,2.0,89.0,66.0,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:13, Agent:saw0,Action:do-saw-medium~saw0~b4~p5~teak~smooth~s5~s4~s3=FAILED, Index:05, Agent:highspeed-saw0,Action:cut-board-large~highspeed-saw0~b1~p17~beech~smooth~s8~s6~s7~s5=FAILED, Index:10, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p7~mauve~smooth=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2797.0,25.0,73.0,1.0,0.0,2.0,59.0,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:11, Agent:saw0,Action:do-saw-large~saw0~b4~p1~teak~smooth~s5~s3~s4~s2=FAILED, Index:05, Agent:highspeed-saw0,Action:cut-board-large~highspeed-saw0~b1~p17~beech~smooth~s8~s6~s7~s5=FAILED, Index:10, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p7~mauve~smooth=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2828.0,28.0,73.0,1.0,0.0,2.0,59.0,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:04, Agent:planer0,Action:do-plane~planer0~p13~smooth~blue~varnished=FAILED, Index:05, Agent:highspeed-saw0,Action:cut-board-large~highspeed-saw0~b1~p17~beech~smooth~s8~s6~s7~s5=FAILED, Index:10, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p7~mauve~smooth=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2798.0,25.0,73.0,2.0,0.0,2.0,82.0,61.0,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:07, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p9~white~verysmooth=FAILED, Index:05, Agent:highspeed-saw0,Action:cut-board-large~highspeed-saw0~b1~p17~beech~smooth~s8~s6~s7~s5=FAILED, Index:10, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p7~mauve~smooth=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2912.0,46.0,33.0,1.0,0.0,1.0,,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:14, Agent:saw0,Action:do-saw-small~saw0~b7~p3~oak~rough~s5~s4=FAILED, Index:13, Agent:saw0,Action:do-saw-medium~saw0~b4~p5~teak~smooth~s5~s4~s3=FAILED, Index:04, Agent:planer0,Action:do-plane~planer0~p13~smooth~blue~varnished=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2703.0,25.0,70.0,2.0,1.0,2.0,89.0,67.0,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:14, Agent:saw0,Action:do-saw-small~saw0~b7~p3~oak~rough~s5~s4=FAILED, Index:11, Agent:saw0,Action:do-saw-large~saw0~b4~p1~teak~smooth~s5~s3~s4~s2=FAILED, Index:04, Agent:planer0,Action:do-plane~planer0~p13~smooth~blue~varnished=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2601.0,26.0,50.0,2.0,0.0,3.0,355.0,3133.0,2935.0,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:07, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p9~white~verysmooth=FAILED, Index:14, Agent:saw0,Action:do-saw-small~saw0~b7~p3~oak~rough~s5~s4=FAILED, Index:13, Agent:saw0,Action:do-saw-medium~saw0~b4~p5~teak~smooth~s5~s4~s3=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2835.0,48.0,31.0,1.0,0.0,1.0,,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:07, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p9~white~verysmooth=FAILED, Index:14, Agent:saw0,Action:do-saw-small~saw0~b7~p3~oak~rough~s5~s4=FAILED, Index:11, Agent:saw0,Action:do-saw-large~saw0~b4~p1~teak~smooth~s5~s3~s4~s2=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2688.0,25.0,80.0,1.0,0.0,2.0,59.0,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:07, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p9~white~verysmooth=FAILED, Index:14, Agent:saw0,Action:do-saw-small~saw0~b7~p3~oak~rough~s5~s4=FAILED, Index:04, Agent:planer0,Action:do-plane~planer0~p13~smooth~blue~varnished=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2749.0,28.0,74.0,2.0,0.0,2.0,87.0,61.0,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:14, Agent:saw0,Action:do-saw-small~saw0~b7~p3~oak~rough~s5~s4=FAILED, Index:13, Agent:saw0,Action:do-saw-medium~saw0~b4~p5~teak~smooth~s5~s4~s3=FAILED, Index:05, Agent:highspeed-saw0,Action:cut-board-large~highspeed-saw0~b1~p17~beech~smooth~s8~s6~s7~s5=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2819.0,49.0,36.0,1.0,0.0,1.0,,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:14, Agent:saw0,Action:do-saw-small~saw0~b7~p3~oak~rough~s5~s4=FAILED, Index:11, Agent:saw0,Action:do-saw-large~saw0~b4~p1~teak~smooth~s5~s3~s4~s2=FAILED, Index:05, Agent:highspeed-saw0,Action:cut-board-large~highspeed-saw0~b1~p17~beech~smooth~s8~s6~s7~s5=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2754.0,26.0,75.0,1.0,0.0,2.0,64.0,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:14, Agent:saw0,Action:do-saw-small~saw0~b7~p3~oak~rough~s5~s4=FAILED, Index:04, Agent:planer0,Action:do-plane~planer0~p13~smooth~blue~varnished=FAILED, Index:05, Agent:highspeed-saw0,Action:cut-board-large~highspeed-saw0~b1~p17~beech~smooth~s8~s6~s7~s5=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2693.0,26.0,71.0,2.0,0.0,2.0,86.0,71.0,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:07, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p9~white~verysmooth=FAILED, Index:14, Agent:saw0,Action:do-saw-small~saw0~b7~p3~oak~rough~s5~s4=FAILED, Index:05, Agent:highspeed-saw0,Action:cut-board-large~highspeed-saw0~b1~p17~beech~smooth~s8~s6~s7~s5=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2874.0,47.0,32.0,1.0,0.0,1.0,,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:14, Agent:saw0,Action:do-saw-small~saw0~b7~p3~oak~rough~s5~s4=FAILED, Index:13, Agent:saw0,Action:do-saw-medium~saw0~b4~p5~teak~smooth~s5~s4~s3=FAILED, Index:10, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p7~mauve~smooth=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2816.0,27.0,75.0,1.0,0.0,2.0,66.0,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:14, Agent:saw0,Action:do-saw-small~saw0~b7~p3~oak~rough~s5~s4=FAILED, Index:11, Agent:saw0,Action:do-saw-large~saw0~b4~p1~teak~smooth~s5~s3~s4~s2=FAILED, Index:10, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p7~mauve~smooth=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2633.0,28.0,49.0,1.0,0.0,3.0,343.0,2101.0,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:14, Agent:saw0,Action:do-saw-small~saw0~b7~p3~oak~rough~s5~s4=FAILED, Index:04, Agent:planer0,Action:do-plane~planer0~p13~smooth~blue~varnished=FAILED, Index:10, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p7~mauve~smooth=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2688.0,25.0,55.0,2.0,0.0,3.0,349.0,2583.0,3074.0,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:07, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p9~white~verysmooth=FAILED, Index:14, Agent:saw0,Action:do-saw-small~saw0~b7~p3~oak~rough~s5~s4=FAILED, Index:10, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p7~mauve~smooth=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2829.0,25.0,74.0,1.0,0.0,2.0,57.0,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:14, Agent:saw0,Action:do-saw-small~saw0~b7~p3~oak~rough~s5~s4=FAILED, Index:05, Agent:highspeed-saw0,Action:cut-board-large~highspeed-saw0~b1~p17~beech~smooth~s8~s6~s7~s5=FAILED, Index:10, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p7~mauve~smooth=FAILED]",3.0,"delay one step","no effects model","no retries",3.0,34160.0,18608.0,496.0,2831.0,26.0,71.0,1.0,0.0,2.0,56.0,,,,,,,,,,
"woodworking_p07.problem",20.0,63.0,6.0,"[Index:07, Agent:immersion-varnisher0,Action:do-immersion-varnish~immersion-varnisher0~p9~white~verysmooth=FAILED, Index:13, Agent:saw0,Action:do-saw-medium~saw0~b4~p5~teak~smooth~s5~s4~s3=FAILED, Index:04, Agent:planer0,Action:do-plane~planer0~p13~smooth~blue~varnished=FAILED, Index:05, Agent:highspeed-saw0,Action:cut-board-large~highspeed-saw0~b1~p17~beech~smooth~s8~s6~s7~s5=FAILED]",4.0,"delay one step","no effects model","no retries",4.0,34160.0,18608.0,496.0,2743.0,28.0,77.0,2.0,1.0,2.0,107.0,71.0,,,,,,,,,
