/problem,/number_of_steps,/number_of_actions,/number_of_agents,/failed_actions_cardinality,/clauses_num,/variables_num,/number_of_solutions,/solution_index,/solution_cardinality,/sat_solving_mils,/correct_solution_findind_mils,/first_solution_time_mils
"elevator7","16","29","3","3","4315","1345","2","1","2","42","20","12"
"elevator7","16","29","3","3","4315","1345","1","0","2","33","10","10"
"elevator7","16","29","3","3","4315","1345","5","2","3","181","102","28"
"elevator7","16","29","3","3","4315","1345","6","5","3","249","214","28"
"elevator7","16","29","3","3","4315","1345","2","1","2","44","18","10"
"elevator7","16","29","3","3","4315","1345","3","1","2","49","18","10"
"elevator7","16","29","3","3","4315","1345","2","0","2","38","10","10"
"elevator8","14","19","2","3","3238","1107","1","0","2","20","9","9"
"elevator8","14","19","2","3","3238","1107","1","0","3","20","13","13"
"elevator8","14","19","2","3","3238","1107","1","0","3","20","13","13"
"elevator8","14","19","2","3","3238","1107","1","0","2","18","8","8"
"elevator8","14","19","2","3","3238","1107","1","0","2","18","7","7"
"elevator8","14","19","2","3","3238","1107","1","0","2","17","8","8"
"elevator8","14","19","2","3","3238","1107","1","0","1","15","3","3"
"elevator8","14","19","2","3","3238","1107","1","0","2","16","8","8"
"elevator8","14","19","2","3","3238","1107","1","0","2","18","7","7"
"elevator8","14","19","2","3","3238","1107","1","0","2","17","7","7"
"elevator8","14","19","2","3","3238","1107","1","0","2","17","7","7"
"elevator8","14","19","2","3","3238","1107","1","0","3","18","12","12"
"elevator8","14","19","2","3","3238","1107","1","0","1","17","4","4"
"elevator8","14","19","2","3","3238","1107","1","0","3","20","13","13"
"elevator8","14","19","2","3","3238","1107","1","0","2","19","8","8"
"elevator8","14","19","2","3","3238","1107","1","0","3","20","13","13"
"elevator8","14","19","2","3","3238","1107","1","0","2","18","8","8"
"elevator8","14","19","2","3","3238","1107","1","0","1","16","3","3"
"elevator8","14","19","2","3","3238","1107","1","0","2","15","6","6"
"elevator8","14","19","2","3","3238","1107","1","0","2","16","7","7"
"elevator8","14","19","2","3","3238","1107","1","0","3","23","15","15"
"elevator8","14","19","2","3","3238","1107","1","0","3","19","12","12"
"elevator8","14","19","2","3","3238","1107","1","0","2","18","7","7"
"elevator8","14","19","2","3","3238","1107","1","0","3","21","13","13"
"elevator8","14","19","2","3","3238","1107","1","0","3","18","12","12"
"elevator9","27","37","3","3","6951","2463","1","0","2","78","20","20"
"elevator9","27","37","3","3","6951","2463","2","0","3","341","61","61"
"elevator9","27","37","3","3","6951","2463","2","1","2","85","32","17"
"elevator9","27","37","3","3","6951","2463","2","1","2","91","34","19"
"elevator9","27","37","3","3","6951","2463","1","0","2","73","19","19"
"elevator9","27","37","3","3","6951","2463","1","0","1","69","7","7"
"elevator9","27","37","3","3","6951","2463","1","0","2","74","19","19"
"elevator9","27","37","3","3","6951","2463","2","1","2","92","35","18"
"elevator9","27","37","3","3","6951","2463","2","0","3","351","65","65"
"elevator9","27","37","3","3","6951","2463","2","0","2","92","17","17"
"elevator9","27","37","3","3","6951","2463","1","0","2","75","18","18"
"elevator9","27","37","3","3","6951","2463","1","0","2","78","20","20"
"elevator9","27","37","3","3","6951","2463","1","0","2","73","18","18"
"elevator9","27","37","3","3","6951","2463","2","0","3","369","59","59"
"elevator9","27","37","3","3","6951","2463","2","0","2","88","19","19"
"elevator9","27","37","3","3","6951","2463","2","0","2","89","18","18"
"elevator9","27","37","3","3","6951","2463","1","0","2","85","20","20"
"elevator9","27","37","3","3","6951","2463","1","0","2","70","18","18"
"elevator9","27","37","3","3","6951","2463","1","0","2","73","19","19"
"elevator9","27","37","3","3","6951","2463","2","0","3","370","62","62"
"elevator9","27","37","3","3","6951","2463","2","1","3","375","231","72"
"elevator9","27","37","3","3","6951","2463","2","1","2","93","39","19"
"elevator9","27","37","3","3","6951","2463","2","1","3","332","189","56"
"elevator9","27","37","3","3","6951","2463","2","1","2","88","33","18"
"elevator9","27","37","3","3","6951","2463","2","1","2","88","35","19"
"elevator10","11","31","4","3","4194","1173","1","0","2","40","10","10"
"elevator10","11","31","4","3","4194","1173","1","0","3","102","34","34"
"elevator10","11","31","4","3","4194","1173","1","0","3","88","36","36"
"elevator10","11","31","4","3","4194","1173","1","0","2","40","11","11"
"elevator10","11","31","4","3","4194","1173","1","0","2","41","12","12"
"elevator10","11","31","4","3","4194","1173","1","0","2","38","11","11"
"elevator10","11","31","4","3","4194","1173","1","0","2","38","10","10"
"elevator10","11","31","4","3","4194","1173","1","0","2","47","12","12"
"elevator10","11","31","4","3","4194","1173","1","0","3","92","34","34"
"elevator10","11","31","4","3","4194","1173","1","0","3","96","37","37"
"elevator10","11","31","4","3","4194","1173","1","0","3","72","31","31"
"elevator10","11","31","4","3","4194","1173","1","0","3","75","28","28"
"elevator10","11","31","4","3","4194","1173","1","0","2","37","10","10"
"elevator10","11","31","4","3","4194","1173","1","0","2","38","11","11"
"elevator10","11","31","4","3","4194","1173","1","0","2","39","11","11"
"elevator10","11","31","4","3","4194","1173","1","0","2","39","10","10"
"elevator10","11","31","4","3","4194","1173","1","0","2","37","10","10"
"elevator10","11","31","4","3","4194","1173","1","0","3","83","31","31"
"elevator10","11","31","4","3","4194","1173","1","0","3","82","30","30"
"elevator10","11","31","4","3","4194","1173","1","0","2","42","11","11"
"elevator10","11","31","4","3","4194","1173","1","0","3","86","32","32"
"elevator10","11","31","4","3","4194","1173","1","0","3","71","29","29"
"elevator10","11","31","4","3","4194","1173","1","0","2","37","10","10"
"elevator10","11","31","4","3","4194","1173","1","0","2","46","14","14"
"elevator10","11","31","4","3","4194","1173","1","0","2","42","12","12"
"elevator11","13","19","3","3","2795","869","1","0","2","13","5","5"
"elevator11","13","19","3","3","2795","869","2","0","2","17","5","5"
"elevator11","13","19","3","3","2795","869","1","0","2","17","8","8"
"elevator11","13","19","3","3","2795","869","1","0","2","16","7","7"
"elevator11","13","19","3","3","2795","869","2","0","3","23","11","11"
"elevator11","13","19","3","3","2795","869","1","0","2","15","7","7"
"elevator11","13","19","3","3","2795","869","1","0","3","18","11","11"
"elevator11","13","19","3","3","2795","869","2","0","3","22","10","10"
"elevator11","13","19","3","3","2795","869","1","0","2","13","6","6"
"elevator11","13","19","3","3","2795","869","1","0","3","18","12","12"
"elevator11","13","19","3","3","2795","869","2","0","3","27","14","14"
"elevator11","13","19","3","3","2795","869","1","0","2","16","6","6"
"elevator11","13","19","3","3","2795","869","1","0","3","18","11","11"
"elevator11","13","19","3","3","2795","869","2","0","3","26","12","12"
"elevator11","13","19","3","3","2795","869","1","0","2","13","5","5"
"elevator11","13","19","3","3","2795","869","1","0","3","20","13","13"
"elevator11","13","19","3","3","2795","869","2","0","2","18","6","6"
"elevator11","13","19","3","3","2795","869","1","0","2","14","6","6"
"elevator11","13","19","3","3","2795","869","1","0","2","14","6","6"
"elevator11","13","19","3","3","2795","869","1","0","2","14","5","5"
"elevator11","13","19","3","3","2795","869","4","2","3","39","26","12"
"elevator11","13","19","3","3","2795","869","2","1","2","20","11","7"
"elevator11","13","19","3","3","2795","869","2","1","3","26","20","13"
"elevator11","13","19","3","3","2795","869","4","2","3","41","27","12"
"elevator11","13","19","3","3","2795","869","2","1","2","20","10","6"
"elevator12","15","16","2","3","2688","944","1","0","1","13","3","3"
"elevator12","15","16","2","3","2688","944","1","0","1","17","6","6"
"elevator12","15","16","2","3","2688","944","1","0","1","15","4","4"
"elevator12","15","16","2","3","2688","944","1","0","1","12","3","3"
"elevator12","15","16","2","3","2688","944","1","0","1","13","3","3"
"elevator12","15","16","2","3","2688","944","1","0","1","13","3","3"
"elevator12","15","16","2","3","2688","944","1","0","2","13","6","6"
"elevator12","15","16","2","3","2688","944","1","0","1","12","3","3"
"elevator12","15","16","2","3","2688","944","1","0","2","16","8","8"
"elevator12","15","16","2","3","2688","944","1","0","2","14","7","7"
"elevator12","15","16","2","3","2688","944","1","0","2","14","6","6"
"elevator12","15","16","2","3","2688","944","1","0","2","13","6","6"
"elevator12","15","16","2","3","2688","944","1","0","2","12","5","5"
"elevator12","15","16","2","3","2688","944","1","0","2","12","5","5"
"elevator12","15","16","2","3","2688","944","1","0","2","12","5","5"
"elevator12","15","16","2","3","2688","944","1","0","2","14","6","6"
"elevator12","15","16","2","3","2688","944","1","0","2","13","6","6"
"elevator12","15","16","2","3","2688","944","1","0","2","13","5","5"
"elevator12","15","16","2","3","2688","944","1","0","2","16","8","8"
"elevator12","15","16","2","3","2688","944","2","1","2","18","11","7"
"elevator12","15","16","2","3","2688","944","1","0","1","13","3","3"
"elevator12","15","16","2","3","2688","944","1","0","1","11","3","3"
"elevator12","15","16","2","3","2688","944","1","0","1","13","3","3"
"elevator12","15","16","2","3","2688","944","1","0","1","13","3","3"
"elevator12","15","16","2","3","2688","944","1","0","1","13","3","3"
"elevator13","7","16","3","3","1879","512","1","0","2","10","5","5"
"elevator13","7","16","3","3","1879","512","1","0","2","8","3","3"
"elevator13","7","16","3","3","1879","512","1","0","2","8","3","3"
"elevator13","7","16","3","3","1879","512","1","0","3","12","8","8"
"elevator13","7","16","3","3","1879","512","1","0","2","11","4","4"
"elevator13","7","16","3","3","1879","512","1","0","2","9","4","4"
"elevator13","7","16","3","3","1879","512","1","0","2","9","3","3"
"elevator13","7","16","3","3","1879","512","1","0","2","10","5","5"
"elevator13","7","16","3","3","1879","512","1","0","3","9","6","6"
"elevator13","7","16","3","3","1879","512","1","0","2","9","4","4"
"elevator13","7","16","3","3","1879","512","2","1","2","12","6","3"
"elevator13","7","16","3","3","1879","512","2","1","3","14","11","7"
"elevator13","7","16","3","3","1879","512","2","1","3","15","11","7"
"elevator13","7","16","3","3","1879","512","2","1","2","12","6","3"
"elevator13","7","16","3","3","1879","512","2","1","3","13","10","6"
"elevator13","7","16","3","3","1879","512","2","1","3","15","12","9"
"elevator13","7","16","3","3","1879","512","2","1","3","14","11","7"
"elevator13","7","16","3","3","1879","512","2","1","3","15","11","7"
"elevator13","7","16","3","3","1879","512","2","0","2","13","5","5"
"elevator13","7","16","3","3","1879","512","2","1","3","16","12","8"
"elevator13","7","16","3","3","1879","512","1","0","2","9","4","4"
"elevator13","7","16","3","3","1879","512","1","0","3","9","6","6"
"elevator13","7","16","3","3","1879","512","1","0","3","12","8","8"
"elevator13","7","16","3","3","1879","512","1","0","2","8","3","3"
"elevator13","7","16","3","3","1879","512","1","0","3","9","6","6"
"elevator14","14","24","2","3","3598","1062","1","0","2","23","8","8"
"elevator14","14","24","2","3","3598","1062","1","0","2","24","8","8"
"elevator14","14","24","2","3","3598","1062","1","0","3","36","19","19"
"elevator14","14","24","2","3","3598","1062","1","0","2","25","9","9"
"elevator14","14","24","2","3","3598","1062","1","0","1","22","3","3"
"elevator14","14","24","2","3","3598","1062","1","0","2","30","10","10"
"elevator14","14","24","2","3","3598","1062","2","1","2","33","16","9"
"elevator14","14","24","2","3","3598","1062","1","0","2","25","9","9"
"elevator14","14","24","2","3","3598","1062","2","1","3","61","44","24"
"elevator14","14","24","2","3","3598","1062","2","1","3","55","37","19"
"elevator14","14","24","2","3","3598","1062","2","1","2","35","18","11"
"elevator14","14","24","2","3","3598","1062","2","1","2","34","16","10"
"elevator14","14","24","2","3","3598","1062","2","0","1","29","4","4"
"elevator14","14","24","2","3","3598","1062","2","1","3","57","39","21"
"elevator14","14","24","2","3","3598","1062","2","0","2","40","8","8"
"elevator14","14","24","2","3","3598","1062","2","0","2","43","9","9"
"elevator14","14","24","2","3","3598","1062","2","1","2","31","15","9"
"elevator14","14","24","2","3","3598","1062","4","1","2","68","16","9"
"elevator14","14","24","2","3","3598","1062","4","1","2","67","16","10"
"elevator14","14","24","2","3","3598","1062","2","1","3","57","39","19"
"elevator14","14","24","2","3","3598","1062","1","0","1","22","4","4"
"elevator14","14","24","2","3","3598","1062","1","0","2","27","10","10"
"elevator14","14","24","2","3","3598","1062","1","0","1","23","4","4"
"elevator14","14","24","2","3","3598","1062","1","0","2","27","9","9"
"elevator14","14","24","2","3","3598","1062","1","0","2","25","10","10"
"elevator15","14","25","3","3","3703","1110","2","1","2","30","14","8"
"elevator15","14","25","3","3","3703","1110","2","0","2","31","7","7"
"elevator15","14","25","3","3","3703","1110","1","0","3","35","18","18"
"elevator15","14","25","3","3","3703","1110","2","1","3","57","36","19"
"elevator15","14","25","3","3","3703","1110","2","0","1","29","4","4"
"elevator15","14","25","3","3","3703","1110","1","0","2","25","9","9"
"elevator15","14","25","3","3","3703","1110","2","1","2","34","17","9"
"elevator15","14","25","3","3","3703","1110","1","0","2","23","7","7"
"elevator15","14","25","3","3","3703","1110","2","0","2","30","8","8"
"elevator15","14","25","3","3","3703","1110","1","0","3","36","18","18"
"elevator15","14","25","3","3","3703","1110","2","0","1","30","4","4"
"elevator15","14","25","3","3","3703","1110","1","0","3","40","19","19"
"elevator15","14","25","3","3","3703","1110","2","0","2","33","8","8"
"elevator15","14","25","3","3","3703","1110","1","0","3","38","20","20"
"elevator15","14","25","3","3","3703","1110","2","0","2","31","8","8"
"elevator15","14","25","3","3","3703","1110","2","0","3","55","17","17"
"elevator15","14","25","3","3","3703","1110","1","0","2","25","9","9"
"elevator15","14","25","3","3","3703","1110","2","0","1","30","3","3"
"elevator15","14","25","3","3","3703","1110","2","0","2","34","9","9"
"elevator15","14","25","3","3","3703","1110","2","1","2","33","16","10"
"elevator15","14","25","3","3","3703","1110","2","0","1","29","3","3"
"elevator15","14","25","3","3","3703","1110","1","0","2","28","10","10"
"elevator15","14","25","3","3","3703","1110","2","1","2","35","17","10"
"elevator15","14","25","3","3","3703","1110","1","0","2","27","9","9"
"elevator15","14","25","3","3","3703","1110","2","0","2","33","8","8"
"elevator16","21","30","3","3","5482","1850","2","0","2","54","14","14"
"elevator16","21","30","3","3","5482","1850","2","0","2","56","14","14"
"elevator16","21","30","3","3","5482","1850","2","0","1","43","7","7"
"elevator16","21","30","3","3","5482","1850","1","0","1","39","6","6"
"elevator16","21","30","3","3","5482","1850","2","0","2","54","15","15"
"elevator16","21","30","3","3","5482","1850","2","0","1","45","7","7"
"elevator16","21","30","3","3","5482","1850","1","0","1","39","6","6"
"elevator16","21","30","3","3","5482","1850","2","0","1","44","6","6"
"elevator16","21","30","3","3","5482","1850","1","0","1","41","7","7"
"elevator16","21","30","3","3","5482","1850","2","1","1","51","16","7"
"elevator16","21","30","3","3","5482","1850","2","0","2","54","14","14"
"elevator16","21","30","3","3","5482","1850","2","0","1","43","6","6"
"elevator16","21","30","3","3","5482","1850","1","0","1","42","7","7"
"elevator16","21","30","3","3","5482","1850","2","0","1","45","7","7"
"elevator16","21","30","3","3","5482","1850","1","0","1","42","6","6"
"elevator16","21","30","3","3","5482","1850","2","1","1","50","15","7"
"elevator16","21","30","3","3","5482","1850","2","0","1","44","7","7"
"elevator16","21","30","3","3","5482","1850","1","0","1","41","7","7"
"elevator16","21","30","3","3","5482","1850","1","0","2","40","14","14"
"elevator16","21","30","3","3","5482","1850","2","1","1","50","13","5"
"elevator16","21","30","3","3","5482","1850","2","0","2","54","15","15"
"elevator16","21","30","3","3","5482","1850","2","0","1","54","6","6"
"elevator16","21","30","3","3","5482","1850","1","0","1","42","6","6"
"elevator16","21","30","3","3","5482","1850","2","0","1","42","6","6"
"elevator16","21","30","3","3","5482","1850","1","0","1","39","6","6"
"elevator17","12","27","3","3","3640","1030","2","1","3","68","44","21"
"elevator17","12","27","3","3","3640","1030","1","0","2","27","9","9"
"elevator17","12","27","3","3","3640","1030","2","1","3","82","56","25"
"elevator17","12","27","3","3","3640","1030","2","1","2","38","16","9"
"elevator17","12","27","3","3","3640","1030","1","0","3","40","21","21"
"elevator17","12","27","3","3","3640","1030","2","0","2","38","10","10"
"elevator17","12","27","3","3","3640","1030","2","0","2","35","9","9"
"elevator17","12","27","3","3","3640","1030","1","0","3","56","23","23"
"elevator17","12","27","3","3","3640","1030","1","0","2","27","9","9"
"elevator17","12","27","3","3","3640","1030","2","1","2","38","16","9"
"elevator17","12","27","3","3","3640","1030","1","0","3","49","23","23"
"elevator17","12","27","3","3","3640","1030","3","1","3","85","30","9"
"elevator17","12","27","3","3","3640","1030","3","2","3","76","52","9"
"elevator17","12","27","3","3","3640","1030","1","0","3","56","24","24"
"elevator17","12","27","3","3","3640","1030","1","0","2","29","10","10"
"elevator17","12","27","3","3","3640","1030","3","1","3","82","31","10"
"elevator17","12","27","3","3","3640","1030","1","0","3","42","21","21"
"elevator17","12","27","3","3","3640","1030","1","0","3","52","23","23"
"elevator17","12","27","3","3","3640","1030","3","2","2","42","24","5"
"elevator17","12","27","3","3","3640","1030","1","0","3","50","24","24"
"elevator17","12","27","3","3","3640","1030","2","1","2","33","14","8"
"elevator17","12","27","3","3","3640","1030","4","1","2","49","16","9"
"elevator17","12","27","3","3","3640","1030","4","2","3","117","66","21"
"elevator17","12","27","3","3","3640","1030","2","0","2","36","10","10"
"elevator17","12","27","3","3","3640","1030","2","0","2","33","8","8"
"elevator18","13","26","3","3","3958","1198","1","0","1","28","5","5"
"elevator18","13","26","3","3","3958","1198","1","0","1","27","5","5"
"elevator18","13","26","3","3","3958","1198","1","0","1","26","4","4"
"elevator18","13","26","3","3","3958","1198","2","1","1","28","9","4"
"elevator18","13","26","3","3","3958","1198","1","0","1","26","5","5"
"elevator18","13","26","3","3","3958","1198","1","0","1","27","4","4"
"elevator18","13","26","3","3","3958","1198","3","0","2","74","10","10"
"elevator18","13","26","3","3","3958","1198","1","0","1","26","4","4"
"elevator18","13","26","3","3","3958","1198","3","0","2","71","11","11"
"elevator18","13","26","3","3","3958","1198","1","0","2","28","10","10"
"elevator18","13","26","3","3","3958","1198","1","0","2","34","11","11"
"elevator18","13","26","3","3","3958","1198","1","0","2","32","10","10"
"elevator18","13","26","3","3","3958","1198","2","0","2","42","11","11"
"elevator18","13","26","3","3","3958","1198","1","0","2","35","13","13"
"elevator18","13","26","3","3","3958","1198","2","0","2","45","13","13"
"elevator18","13","26","3","3","3958","1198","1","0","1","26","5","5"
"elevator18","13","26","3","3","3958","1198","1","0","2","32","11","11"
"elevator18","13","26","3","3","3958","1198","1","0","3","45","23","23"
"elevator18","13","26","3","3","3958","1198","1","0","2","26","9","9"
"elevator18","13","26","3","3","3958","1198","1","0","2","28","9","9"
"elevator18","13","26","3","3","3958","1198","1","0","1","26","4","4"
"elevator18","13","26","3","3","3958","1198","1","0","1","27","4","4"
"elevator18","13","26","3","3","3958","1198","2","1","1","29","8","3"
"elevator18","13","26","3","3","3958","1198","1","0","1","27","4","4"
"elevator18","13","26","3","3","3958","1198","2","1","1","28","8","3"
"elevator19","22","43","3","3","6834","2107","1","0","1","93","8","8"
"elevator19","22","43","3","3","6834","2107","1","0","1","96","8","8"
"elevator19","22","43","3","3","6834","2107","1","0","1","94","8","8"
"elevator19","22","43","3","3","6834","2107","7","0","2","2297","24","24"
"elevator19","22","43","3","3","6834","2107","1","0","2","108","21","21"
"elevator19","22","43","3","3","6834","2107","1","0","1","99","10","10"
"elevator19","22","43","3","3","6834","2107","1","0","3","481","109","109"
"elevator19","22","43","3","3","6834","2107","1","0","2","114","23","23"
"elevator19","22","43","3","3","6834","2107","1","0","2","109","20","20"
"elevator19","22","43","3","3","6834","2107","1","0","3","570","110","110"
"elevator19","22","43","3","3","6834","2107","1","0","2","107","19","19"
"elevator19","22","43","3","3","6834","2107","1","0","1","87","8","8"
"elevator19","22","43","3","3","6834","2107","1","0","3","447","93","93"
"elevator19","22","43","3","3","6834","2107","1","0","2","117","21","21"
"elevator19","22","43","3","3","6834","2107","1","0","2","122","21","21"
"elevator19","22","43","3","3","6834","2107","1","0","3","577","116","116"
"elevator19","22","43","3","3","6834","2107","1","0","2","132","21","21"
"elevator19","22","43","3","3","6834","2107","1","0","3","390","91","91"
"elevator19","22","43","3","3","6834","2107","1","0","3","488","105","105"
"elevator19","22","43","3","3","6834","2107","1","0","3","389","98","98"
"elevator19","22","43","3","3","6834","2107","1","0","2","117","22","22"
"elevator19","22","43","3","3","6834","2107","1","0","1","94","8","8"
"elevator19","22","43","3","3","6834","2107","4","3","3","1560","1155","93"
"elevator19","22","43","3","3","6834","2107","1","0","2","106","22","22"
"elevator19","22","43","3","3","6834","2107","1","0","2","108","21","21"
"elevator20","18","30","3","3","5087","1724","1","0","2","38","11","11"
"elevator20","18","30","3","3","5087","1724","1","0","1","35","6","6"
"elevator20","18","30","3","3","5087","1724","1","0","2","40","12","12"
"elevator20","18","30","3","3","5087","1724","2","1","2","49","23","13"
"elevator20","18","30","3","3","5087","1724","1","0","2","39","12","12"
"elevator20","18","30","3","3","5087","1724","1","0","3","71","30","30"
"elevator20","18","30","3","3","5087","1724","2","1","3","106","62","31"
"elevator20","18","30","3","3","5087","1724","1","0","2","41","12","12"
"elevator20","18","30","3","3","5087","1724","2","0","2","47","13","13"
"elevator20","18","30","3","3","5087","1724","1","0","2","39","12","12"
"elevator20","18","30","3","3","5087","1724","1","0","1","34","5","5"
"elevator20","18","30","3","3","5087","1724","1","0","2","39","13","13"
"elevator20","18","30","3","3","5087","1724","2","0","2","49","12","12"
"elevator20","18","30","3","3","5087","1724","1","0","1","38","5","5"
"elevator20","18","30","3","3","5087","1724","2","0","1","40","5","5"
"elevator20","18","30","3","3","5087","1724","2","0","2","49","12","12"
"elevator20","18","30","3","3","5087","1724","1","0","2","41","13","13"
"elevator20","18","30","3","3","5087","1724","2","0","2","49","14","14"
"elevator20","18","30","3","3","5087","1724","2","0","3","118","31","31"
"elevator20","18","30","3","3","5087","1724","2","1","2","48","22","13"
"elevator20","18","30","3","3","5087","1724","2","0","2","51","14","14"
"elevator20","18","30","3","3","5087","1724","1","0","2","39","12","12"
"elevator20","18","30","3","3","5087","1724","2","1","3","103","68","31"
"elevator20","18","30","3","3","5087","1724","1","0","2","45","14","14"
"elevator20","18","30","3","3","5087","1724","2","0","2","53","13","13"
"elevator21","7","17","4","3","2061","563","1","0","3","11","7","7"
"elevator21","7","17","4","3","2061","563","2","0","2","15","5","5"
"elevator21","7","17","4","3","2061","563","2","0","3","18","9","9"
"elevator21","7","17","4","3","2061","563","2","0","2","15","6","6"
"elevator21","7","17","4","3","2061","563","1","0","2","9","4","4"
"elevator21","7","17","4","3","2061","563","1","0","3","14","9","9"
"elevator21","7","17","4","3","2061","563","1","0","2","9","4","4"
"elevator21","7","17","4","3","2061","563","1","0","3","11","7","7"
"elevator21","7","17","4","3","2061","563","1","0","2","9","4","4"
"elevator21","7","17","4","3","2061","563","1","0","3","12","8","8"
"elevator21","7","17","4","3","2061","563","1","0","3","15","10","10"
"elevator21","7","17","4","3","2061","563","1","0","3","12","8","8"
"elevator21","7","17","4","3","2061","563","1","0","3","12","8","8"
"elevator21","7","17","4","3","2061","563","2","0","3","20","10","10"
"elevator21","7","17","4","3","2061","563","2","0","2","16","5","5"
"elevator21","7","17","4","3","2061","563","2","0","3","18","9","9"
"elevator21","7","17","4","3","2061","563","1","0","3","11","6","6"
"elevator21","7","17","4","3","2061","563","1","0","2","12","5","5"
"elevator21","7","17","4","3","2061","563","1","0","3","14","10","10"
"elevator21","7","17","4","3","2061","563","1","0","3","11","7","7"
"elevator21","7","17","4","3","2061","563","1","0","2","12","5","5"
"elevator21","7","17","4","3","2061","563","1","0","3","13","9","9"
"elevator21","7","17","4","3","2061","563","1","0","2","10","4","4"
"elevator21","7","17","4","3","2061","563","2","0","3","19","9","9"
"elevator21","7","17","4","3","2061","563","2","0","2","13","4","4"
"elevator22","10","15","3","3","2145","749","1","0","3","12","8","8"
"elevator22","10","15","3","3","2145","749","2","1","2","14","8","5"
"elevator22","10","15","3","3","2145","749","2","1","2","13","7","4"
"elevator22","10","15","3","3","2145","749","2","1","3","15","11","7"
"elevator22","10","15","3","3","2145","749","1","0","2","11","5","5"
"elevator22","10","15","3","3","2145","749","1","0","2","9","4","4"
"elevator22","10","15","3","3","2145","749","1","0","2","10","5","5"
"elevator22","10","15","3","3","2145","749","2","1","1","12","5","2"
"elevator22","10","15","3","3","2145","749","2","1","2","16","9","5"
"elevator22","10","15","3","3","2145","749","2","1","2","13","8","5"
"elevator22","10","15","3","3","2145","749","1","0","3","12","8","8"
"elevator22","10","15","3","3","2145","749","1","0","3","11","8","8"
"elevator22","10","15","3","3","2145","749","2","0","3","14","7","7"
"elevator22","10","15","3","3","2145","749","2","0","1","10","2","2"
"elevator22","10","15","3","3","2145","749","2","0","2","16","7","7"
"elevator22","10","15","3","3","2145","749","2","0","2","13","5","5"
"elevator22","10","15","3","3","2145","749","1","0","2","10","5","5"
"elevator22","10","15","3","3","2145","749","2","0","2","14","5","5"
"elevator22","10","15","3","3","2145","749","2","0","2","12","4","4"
"elevator22","10","15","3","3","2145","749","2","0","1","14","3","3"
"elevator22","10","15","3","3","2145","749","1","0","3","11","7","7"
"elevator22","10","15","3","3","2145","749","1","0","3","10","7","7"
"elevator22","10","15","3","3","2145","749","1","0","3","10","7","7"
"elevator22","10","15","3","3","2145","749","2","0","2","13","4","4"
"elevator22","10","15","3","3","2145","749","2","0","3","16","9","9"
"elevator23","9","24","4","3","2932","802","1","0","3","24","14","14"
"elevator23","9","24","4","3","2932","802","1","0","3","28","16","16"
"elevator23","9","24","4","3","2932","802","1","0","3","25","14","14"
"elevator23","9","24","4","3","2932","802","1","0","3","29","16","16"
"elevator23","9","24","4","3","2932","802","1","0","2","21","8","8"
"elevator23","9","24","4","3","2932","802","1","0","2","21","7","7"
"elevator23","9","24","4","3","2932","802","1","0","1","21","3","3"
"elevator23","9","24","4","3","2932","802","1","0","3","28","15","15"
"elevator23","9","24","4","3","2932","802","1","0","2","19","6","6"
"elevator23","9","24","4","3","2932","802","1","0","2","19","6","6"
"elevator23","9","24","4","3","2932","802","1","0","3","28","14","14"
"elevator23","9","24","4","3","2932","802","1","0","3","28","16","16"
"elevator23","9","24","4","3","2932","802","1","0","3","32","17","17"
"elevator23","9","24","4","3","2932","802","2","0","3","41","15","15"
"elevator23","9","24","4","3","2932","802","2","0","3","47","16","16"
"elevator23","9","24","4","3","2932","802","2","0","3","42","14","14"
"elevator23","9","24","4","3","2932","802","1","0","3","34","17","17"
"elevator23","9","24","4","3","2932","802","1","0","2","22","8","8"
"elevator23","9","24","4","3","2932","802","1","0","2","21","7","7"
"elevator23","9","24","4","3","2932","802","2","0","3","43","15","15"
"elevator23","9","24","4","3","2932","802","1","0","3","27","16","16"
"elevator23","9","24","4","3","2932","802","1","0","3","28","15","15"
"elevator23","9","24","4","3","2932","802","1","0","3","29","15","15"
"elevator23","9","24","4","3","2932","802","1","0","3","29","16","16"
"elevator23","9","24","4","3","2932","802","1","0","3","33","16","16"
"elevator24","11","26","4","3","3641","1074","2","1","2","31","15","9"
"elevator24","11","26","4","3","3641","1074","2","1","3","50","34","19"
"elevator24","11","26","4","3","3641","1074","1","0","2","25","8","8"
"elevator24","11","26","4","3","3641","1074","2","1","3","51","35","19"
"elevator24","11","26","4","3","3641","1074","2","1","2","33","16","9"
"elevator24","11","26","4","3","3641","1074","1","0","1","23","3","3"
"elevator24","11","26","4","3","3641","1074","2","1","2","33","14","7"
"elevator24","11","26","4","3","3641","1074","2","1","2","32","15","9"
"elevator24","11","26","4","3","3641","1074","4","3","3","92","73","18"
"elevator24","11","26","4","3","3641","1074","1","0","2","26","9","9"
"elevator24","11","26","4","3","3641","1074","2","1","2","31","15","9"
"elevator24","11","26","4","3","3641","1074","1","0","2","25","8","8"
"elevator24","11","26","4","3","3641","1074","2","1","3","63","40","21"
"elevator24","11","26","4","3","3641","1074","1","0","2","26","8","8"
"elevator24","11","26","4","3","3641","1074","2","0","3","54","18","18"
"elevator24","11","26","4","3","3641","1074","1","0","3","36","19","19"
"elevator24","11","26","4","3","3641","1074","1","0","1","26","4","4"
"elevator24","11","26","4","3","3641","1074","2","1","2","30","14","8"
